id,name,category,conductivity_w_mk,emissivity,density_kg_m3,spec_heat_cap_J_kgK,roughness,thermal_absorptance,solar_absorptance,visible_absorptance,color,source,notes
2117,"Air layer, unventilated, horizontal, thickness: 7 mm",Air: Horiz. Heatflow,0.054,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2146,"Air layer, unventilated, horizontal, thickness: 80 mm",Air: Horiz. Heatflow,0.444,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2147,"Air layer, unventilated, horizontal, thickness: 85 mm",Air: Horiz. Heatflow,0.472,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2118,"Air layer, unventilated, horizontal, thickness: 8 mm",Air: Horiz. Heatflow,0.059,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2148,"Air layer, unventilated, horizontal, thickness: 90 mm",Air: Horiz. Heatflow,0.5,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2149,"Air layer, unventilated, horizontal, thickness: 95 mm",Air: Horiz. Heatflow,0.528,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2119,"Air layer, unventilated, horizontal, thickness: 9 mm",Air: Horiz. Heatflow,0.063,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2210,"Air layer, unventilated, upwards, thickness: 100 mm",Air: Upward Heatflow,0.625,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2180,"Air layer, unventilated, upwards, thickness: 10 mm",Air: Upward Heatflow,0.067,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2211,"Air layer, unventilated, upwards, thickness: 110 mm",Air: Upward Heatflow,0.688,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2181,"Air layer, unventilated, upwards, thickness: 11 mm",Air: Upward Heatflow,0.072,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2212,"Air layer, unventilated, upwards, thickness: 120 mm",Air: Upward Heatflow,0.75,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2182,"Air layer, unventilated, upwards, thickness: 12 mm",Air: Upward Heatflow,0.078,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2213,"Air layer, unventilated, upwards, thickness: 130 mm",Air: Upward Heatflow,0.813,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2183,"Air layer, unventilated, upwards, thickness: 13 mm",Air: Upward Heatflow,0.083,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2214,"Air layer, unventilated, upwards, thickness: 140 mm",Air: Upward Heatflow,0.875,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2184,"Air layer, unventilated, upwards, thickness: 14 mm",Air: Upward Heatflow,0.089,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2215,"Air layer, unventilated, upwards, thickness: 150 mm",Air: Upward Heatflow,0.938,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2185,"Air layer, unventilated, upwards, thickness: 15 mm",Air: Upward Heatflow,0.094,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2216,"Air layer, unventilated, upwards, thickness: 160 mm",Air: Upward Heatflow,1.0,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2186,"Air layer, unventilated, upwards, thickness: 16 mm",Air: Upward Heatflow,0.1,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2217,"Air layer, unventilated, upwards, thickness: 170 mm",Air: Upward Heatflow,1.063,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2187,"Air layer, unventilated, upwards, thickness: 17 mm",Air: Upward Heatflow,0.106,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2218,"Air layer, unventilated, upwards, thickness: 180 mm",Air: Upward Heatflow,1.125,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2188,"Air layer, unventilated, upwards, thickness: 18 mm",Air: Upward Heatflow,0.113,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2219,"Air layer, unventilated, upwards, thickness: 190 mm",Air: Upward Heatflow,1.188,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2189,"Air layer, unventilated, upwards, thickness: 19 mm",Air: Upward Heatflow,0.119,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2171,"Air layer, unventilated, upwards, thickness: 1 mm",Air: Upward Heatflow,0.046,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2220,"Air layer, unventilated, upwards, thickness: 200 mm",Air: Upward Heatflow,1.25,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2190,"Air layer, unventilated, upwards, thickness: 20 mm",Air: Upward Heatflow,0.125,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2221,"Air layer, unventilated, upwards, thickness: 210 mm",Air: Upward Heatflow,1.313,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2191,"Air layer, unventilated, upwards, thickness: 21 mm",Air: Upward Heatflow,0.131,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2222,"Air layer, unventilated, upwards, thickness: 220 mm",Air: Upward Heatflow,1.375,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2192,"Air layer, unventilated, upwards, thickness: 22 mm",Air: Upward Heatflow,0.138,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2223,"Air layer, unventilated, upwards, thickness: 230 mm",Air: Upward Heatflow,1.438,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2193,"Air layer, unventilated, upwards, thickness: 23 mm",Air: Upward Heatflow,0.144,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2224,"Air layer, unventilated, upwards, thickness: 240 mm",Air: Upward Heatflow,1.5,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2194,"Air layer, unventilated, upwards, thickness: 24 mm",Air: Upward Heatflow,0.15,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2225,"Air layer, unventilated, upwards, thickness: 250 mm",Air: Upward Heatflow,1.563,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2195,"Air layer, unventilated, upwards, thickness: 25 mm",Air: Upward Heatflow,0.156,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2226,"Air layer, unventilated, upwards, thickness: 260 mm",Air: Upward Heatflow,1.625,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2227,"Air layer, unventilated, upwards, thickness: 270 mm",Air: Upward Heatflow,1.688,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2228,"Air layer, unventilated, upwards, thickness: 280 mm",Air: Upward Heatflow,1.75,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2229,"Air layer, unventilated, upwards, thickness: 290 mm",Air: Upward Heatflow,1.813,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2172,"Air layer, unventilated, upwards, thickness: 2 mm",Air: Upward Heatflow,0.046,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2230,"Air layer, unventilated, upwards, thickness: 300 mm",Air: Upward Heatflow,1.875,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2196,"Air layer, unventilated, upwards, thickness: 30 mm",Air: Upward Heatflow,0.188,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2197,"Air layer, unventilated, upwards, thickness: 35 mm",Air: Upward Heatflow,0.219,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2173,"Air layer, unventilated, upwards, thickness: 3 mm",Air: Upward Heatflow,0.046,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2198,"Air layer, unventilated, upwards, thickness: 40 mm",Air: Upward Heatflow,0.25,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2199,"Air layer, unventilated, upwards, thickness: 45 mm",Air: Upward Heatflow,0.281,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2174,"Air layer, unventilated, upwards, thickness: 4 mm",Air: Upward Heatflow,0.046,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2200,"Air layer, unventilated, upwards, thickness: 50 mm",Air: Upward Heatflow,0.313,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2201,"Air layer, unventilated, upwards, thickness: 55 mm",Air: Upward Heatflow,0.344,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2175,"Air layer, unventilated, upwards, thickness: 5 mm",Air: Upward Heatflow,0.046,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2202,"Air layer, unventilated, upwards, thickness: 60 mm",Air: Upward Heatflow,0.375,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2203,"Air layer, unventilated, upwards, thickness: 65 mm",Air: Upward Heatflow,0.406,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2176,"Air layer, unventilated, upwards, thickness: 6 mm",Air: Upward Heatflow,0.05,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2204,"Air layer, unventilated, upwards, thickness: 70 mm",Air: Upward Heatflow,0.438,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2205,"Air layer, unventilated, upwards, thickness: 75 mm",Air: Upward Heatflow,0.469,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2177,"Air layer, unventilated, upwards, thickness: 7 mm",Air: Upward Heatflow,0.054,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2206,"Air layer, unventilated, upwards, thickness: 80 mm",Air: Upward Heatflow,0.5,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2207,"Air layer, unventilated, upwards, thickness: 85 mm",Air: Upward Heatflow,0.531,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2178,"Air layer, unventilated, upwards, thickness: 8 mm",Air: Upward Heatflow,0.059,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2208,"Air layer, unventilated, upwards, thickness: 90 mm",Air: Upward Heatflow,0.563,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2209,"Air layer, unventilated, upwards, thickness: 95 mm",Air: Upward Heatflow,0.594,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2179,"Air layer, unventilated, upwards, thickness: 9 mm",Air: Upward Heatflow,0.063,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,240,255",ISO 6946 Method,
2294,1in. Imperial Polyurethane,Doors,0.055,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",Manufacturer Datasheet,Ceco Door - Assa Abloy
2295,1in. Imperial Polyurethane and Embossed,Doors,0.056,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",Manufacturer Datasheet,Ceco Door - Assa Abloy
2296,1in. Imperial Polyurethane and Half-Glass,Doors,0.059,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",Manufacturer Datasheet,Ceco Door - Assa Abloy
2297,1in. Legion Polystyrene,Doors,0.062,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",Manufacturer Datasheet,Ceco Door - Assa Abloy
2298,1in. Legion Polystyrene and Half-Glass,Doors,0.066,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",Manufacturer Datasheet,Ceco Door - Assa Abloy
2299,1in. Medallion Steel Stiffened,Doors,0.092,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",Manufacturer Datasheet,Ceco Door - Assa Abloy
2300,1in. Trio-E Polyurethane and Steel Stiffened,Doors,0.052,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",Manufacturer Datasheet,Ceco Door - Assa Abloy
1947,DensElement Barrier System,Finishes,0.198,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1948,Durock Cement Board,Finishes,0.37,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,145,166,150",,
1949,Fiber Cement Board,Finishes,0.245,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1950,Fiberglass,Finishes,0.035,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1951,GWB (Densglas Fireguard),Finishes,0.135,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,235,180,80",,
1952,GWB (Densglas Sheathing,Finishes,0.128,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,235,180,80",,
1953,GWB (Typ),Finishes,0.17,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,185,200,195",,
1954,GWB (USG Securock),Finishes,1.0,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,185,200,195",,
1955,Gypsum Board (USA),Finishes,0.17,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,185,200,195",WUFI-Passive Database,
1956,Magnesium Board,Finishes,1.17,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,170,135,175",,
1957,Stucco,Finishes,0.722,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,245,145,140",,
1958,AAC Block,Insulations,0.109,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,230,230,230",,
1959,Aerated Concrete,Insulations,0.119,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,230,230,230",WUFI-Passive Database,
1960,Amer. Rockwool Prem. Plus Spray,Insulations,0.035,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1961,AP Armaflex,Insulations,0.036,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1962,Armartherm 500-150,Insulations,0.044,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1963,Armartherm 500-200,Insulations,0.058,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1964,Armartherm 500-250,Insulations,0.065,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1965,Armartherm FRR,Insulations,0.152,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1966,Aspen Aerogels - Spaceloft Grey,Insulations,0.014,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,190,190,190",WUFI-Passive Database,
1967,ccSPF,Insulations,0.022,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,200,200,120",,
1968,ccSPF w Metal Hangers,Insulations,0.026,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,200,200,120",,
1969,Cellulose (Denspack),Insulations,0.04,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",,
1971,"Cellulose Fiber (heat cond.: 0,04 W/mK)",Insulations,0.04,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",WUFI-Passive Database,
1970,Cellulose (Loose Fill),Insulations,0.045,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",,
1972,CompaCFoam 100,Insulations,0.038,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1973,CompaCFoam 200,Insulations,0.047,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1974,"Cork (heat cond.: 0,04 W/mK)",Insulations,0.04,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",WUFI-Passive Database,
1975,DOW Thermax,Insulations,0.022,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,153,255",,
1976,DOW Thermax (Derated to R-5.5/in),Insulations,0.026,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,153,255",,
1977,DOW Thermax XARMOR,Insulations,0.021,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,153,255",Manufacturer,Polyisocyanurate Board Foam
1978,EPS (heat cond.: 0.04 W/mK - density: 15 kg/m3),Insulations,0.04,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",WUFI-Passive Database,
1979,EPS (Neopor Graphit),Insulations,0.029,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,225,225,175",,
1980,EPS (Type I),Insulations,0.039,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",,
1981,EPS (Type II),Insulations,0.036,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",,
1982,EPS (Type IX),Insulations,0.034,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",,
1983,Fabreeka-TIM,Insulations,0.258,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1986,Fiberglass Batt,Insulations,0.045,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,140",,
1984,Fiberglass (Blown Spyder 1.8lb/cuft),Insulations,0.035,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,140",,
1985,Fiberglass (Blown Spyder 1lb/cuft),Insulations,0.039,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,140",,
1987,Fiberglass Duct Insulation (compressed),Insulations,0.034,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,140",,
1988,Fiberglass Solid Pultrusion,Insulations,0.577,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1989,Foamglas,Insulations,0.042,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1990,Gutex Multitherm,Insulations,0.039,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,130,130,0",,
1991,Gutex Ultratherm,Insulations,0.042,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,130,130,0",,
1992,Huntsman HeatLok HFO Pro ccspf,Insulations,0.019,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,200,200,120",Manufacturer Data,
1993,Isolatek CAFCO Heat-Shield Spray Mineral Fiber,Insulations,0.037,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,0,255",,
1994,Kingspan OPTIM-R Vacum Panel,Insulations,0.005,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,0,255",,
1995,Low Density Glass Fibre Batt Insulation,Insulations,0.043,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,140",WUFI-Passive Database,
1996,"Mineral Wool (heat cond.: 0,04 W/mK)",Insulations,0.04,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",WUFI-Passive Database,
1997,Nexseal Closed Cell Spray PU,Insulations,0.02,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,200,200,120",,
1999,Polyisocyanurate Board,Insulations,0.024,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,153,255",WUFI-Passive Database,
1998,PolyIso w Metal Fasteners,Insulations,0.026,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,153,255",,
2000,Purinet PU Block,Insulations,0.086,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
2001,Roxul Comforboard IS,Insulations,0.036,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,215,157",,
2002,Roxul Comfortbatt 3.5in,Insulations,0.034,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,215,157",,
2003,Roxul Comfortbatt 5.5in,Insulations,0.034,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,215,157",,
2004,Roxul Comfortbatt 7.25in,Insulations,0.035,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,215,157",,
2005,Roxul CurtainRock,Insulations,0.032,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,175,215,157",,
2006,Shoeck Isokorb (Typ),Insulations,0.206,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
2007,SoundSense Syncork,Insulations,0.096,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",,
2008,Sprayed Polyurethane Foam; closed cell,Insulations,0.025,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,200,200,120",WUFI-Passive Database,
2009,Wood-Fibre Insulation Board,Insulations,0.042,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,130,130,0",WUFI-Passive Database,
2010,XPS,Insulations,0.029,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",,
2011,"XPS Core (heat cond.: 0,03 W/mK)",Insulations,0.03,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,0",WUFI-Passive Database,
1937,Brick (Common),Masonry,0.72,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1935,Brick - Red Matte Clay,Masonry,0.495,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,185,160,115",WUFI-Passive Database,
1936,Brick - Solid Extruded,Masonry,0.6,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,0,0",WUFI-Passive Database,
1938,Cement Mortar,Masonry,0.431,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1939,CMU (8in Empty Cores),Masonry,0.72,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
