id,name,category,conductivity_w_mk,emissivity,density_kg_m3,spec_heat_cap_J_kgK,roughness,thermal_absorptance,solar_absorptance,visible_absorptance,color,source,notes
1940,CMU (8in Perlite Cores),Masonry,1.038,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1944,Concrete Brick,Masonry,0.733,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,190,190,190",WUFI-Passive Database,
1941,Concrete (Heavily Reinforced),Masonry,3.0,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,130,130,130",,
1942,Concrete (Reinforced),Masonry,2.5,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,160,160,160",,
1943,Concrete (Wufi),Masonry,0.793,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,130,130,130",WUFI-Passive Database,
1945,Mortar - Portland Cement-Lime,Masonry,2.099,0.9,0.0,0.0,Rough,0.0,0.0,0.0,,,
1946,Stone,Masonry,1.437,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,130,0,255",,
1929,Alum (Anodized),Metals,237.0,0.8,0.0,0.0,Rough,0.0,0.0,0.0,"255,192,192,192",,
1931,Aluminium,Metals,200.0,0.8,0.0,0.0,Rough,0.0,0.0,0.0,"255,192,192,192",WUFI-Passive Database,
1930,Alum (Painted),Metals,160.0,0.8,0.0,0.0,Rough,0.0,0.0,0.0,"255,192,192,192",,
1932,Steel (Plain Carbon),Metals,60.0,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,0,0",,
1933,"Steel (Rolled, Ground)",Metals,50.0,0.6,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,0,0",,
1934,Steel (Stainless),Metals,14.4,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,0,0",,
2291,Roxul Comfortboard IS with Mild-Steel Stone Anchor 16in OC,Rainscreen Insulation,0.044,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,225,255,175",PHIUS Fastener Correction Tool,HB Concrete 2-Seal Stone Anchor
2292,Roxul Comfortboard IS with SS Brick-Ties 16in OC,Rainscreen Insulation,0.05,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,235,175",PHIUS Fastener Correction Tool,HB 213-2X Adjustable Veneer Anchor
2293,XPS with SS Screw 16in OC,Rainscreen Insulation,0.031,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,235,175",PHIUS Fastener Correction Tool,"GRK R4 SS Screw #10 (0.124"" diam.)"
2012,stl std w No Insul [0.75in],Stud_Layers_Stl,0.108,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,185,235,255",ASHRAE 90.1 Table A3.1.4,No Insulation
2013,stl std w No Insul [1.0in],Stud_Layers_Stl,0.144,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,185,235,255",ASHRAE 90.1 Table A3.1.4,No Insulation
2014,stl std w No Insul [1.5in],Stud_Layers_Stl,0.197,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,185,235,255",ASHRAE 90.1 Table A3.1.4,No Insulation
2015,stl std w No Insul [2.0in],Stud_Layers_Stl,0.262,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,185,235,255",ASHRAE 90.1 Table A3.1.4,No Insulation
2016,stl std w No Insul [2.5in],Stud_Layers_Stl,0.3,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,185,235,255",ASHRAE 90.1 Table A3.1.4,No Insulation
2017,stl std w No Insul [3.0in],Stud_Layers_Stl,0.361,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,185,235,255",ASHRAE 90.1 Table A3.1.4,No Insulation
2018,stl std w No Insul [3.5in],Stud_Layers_Stl,0.421,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,185,235,255",ASHRAE 90.1 Table A3.1.4,No Insulation
2019,stl std w No Insul [4.0in],Stud_Layers_Stl,0.481,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,185,235,255",ASHRAE 90.1 Table A3.1.4,No Insulation
2020,"stl std w No Insul [4.5in]
",Stud_Layers_Stl,0.541,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,185,235,255",ASHRAE 90.1 Table A3.1.4,No Insulation
2021,stl std w No Insul [5.0in],Stud_Layers_Stl,0.601,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,185,235,255",ASHRAE 90.1 Table A3.1.4,No Insulation
2022,stl std w No Insul [5.5in],Stud_Layers_Stl,0.61,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,185,235,255",ASHRAE 90.1 Table A3.1.4,No Insulation
2023,stl std w R-3/in [1.0in],Stud_Layers_Stl,0.09,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2024,stl std w R-3/in [1.5in],Stud_Layers_Stl,0.103,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2025,stl std w R-3/in [2.0in],Stud_Layers_Stl,0.107,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2026,stl std w R-3/in [2.5in],Stud_Layers_Stl,0.113,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2027,stl std w R-3/in [3.0in],Stud_Layers_Stl,0.114,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2028,stl std w R-3/in [3.5in],Stud_Layers_Stl,0.117,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2029,stl std w R-3/in [4.0in],Stud_Layers_Stl,0.115,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2030,stl std w R-3/in [4.5in],Stud_Layers_Stl,0.12,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2031,stl std w R-3/in [5.0in],Stud_Layers_Stl,0.118,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2032,stl std w R-3/in [5.5in],Stud_Layers_Stl,0.12,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2033,stl std w R-4/in [0.5in],Stud_Layers_Stl,0.066,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2034,stl std w R-4/in [1.0in],Stud_Layers_Stl,0.085,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2035,stl std w R-4/in [1.5in],Stud_Layers_Stl,0.094,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2036,stl std w R-4/in [2.0in],Stud_Layers_Stl,0.1,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2037,stl std w R-4/in [2.5in],Stud_Layers_Stl,0.1,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2038,stl std w R-4/in [3.0in],Stud_Layers_Stl,0.103,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2039,stl std w R-4/in [3.5in],Stud_Layers_Stl,0.105,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2040,stl std w R-4/in [4.0in],Stud_Layers_Stl,0.107,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2041,stl std w R-4/in [4.5in],Stud_Layers_Stl,0.108,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2042,stl std w R-4/in [5.0in],Stud_Layers_Stl,0.108,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2043,stl std w R-4/in [5.5in],Stud_Layers_Stl,0.109,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2044,stl std w R-5/in [0.5in],Stud_Layers_Stl,0.066,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2045,stl std w R-5/in [1.0in],Stud_Layers_Stl,0.08,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2046,stl std w R-5/in [1.5in],Stud_Layers_Stl,0.09,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2047,stl std w R-5/in [2.0in],Stud_Layers_Stl,0.093,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2048,stl std w R-5/in [2.5in],Stud_Layers_Stl,0.097,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2049,stl std w R-5/in [3.0in],Stud_Layers_Stl,0.098,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2050,stl std w R-5/in [3.5in],Stud_Layers_Stl,0.099,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2051,stl std w R-5/in [4.0in],Stud_Layers_Stl,0.099,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2054,stl std w R-5/in[4.5in],Stud_Layers_Stl,0.101,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2052,stl std w R-5/in [5.0in],Stud_Layers_Stl,0.102,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2053,stl std w R-5/in [5.5in],Stud_Layers_Stl,0.102,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2055,stl std w R-6/in [0.5in],Stud_Layers_Stl,0.066,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2056,stl std w R-6/in [1.0in],Stud_Layers_Stl,0.08,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2057,stl std w R-6/in [1.5in],Stud_Layers_Stl,0.087,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2058,stl std w R-6/in [2.0in],Stud_Layers_Stl,0.09,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2059,stl std w R-6/in [2.5in],Stud_Layers_Stl,0.092,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2060,stl std w R-6/in [3.0in],Stud_Layers_Stl,0.094,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2061,stl std w R-6/in [3.5in],Stud_Layers_Stl,0.095,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2062,stl std w R-6/in [4.0in],Stud_Layers_Stl,0.096,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2063,stl std w R-6/in [4.5in],Stud_Layers_Stl,0.096,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2064,stl std w R-6/in [5.0in],Stud_Layers_Stl,0.096,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2065,stl std w R-6/in [5.5in],Stud_Layers_Stl,0.096,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2066,stl std w R-3/in [0.5in],Stud_Layers_Wd,0.08,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2067,wd std w R-3/in [0.5in],Stud_Layers_Wd,0.056,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2068,wd std w R-3/in [1.0in],Stud_Layers_Wd,0.05,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2069,wd std w R-3/in [1.5in],Stud_Layers_Wd,0.057,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2070,wd std w R-3/in [2.0in],Stud_Layers_Wd,0.054,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2071,wd std w R-3/in [2.5in],Stud_Layers_Wd,0.057,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2072,wd std w R-3/in [3.0in],Stud_Layers_Wd,0.056,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2073,wd std w R-3/in [3.5in],Stud_Layers_Wd,0.058,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2074,wd std w R-3/in [4.0in],Stud_Layers_Wd,0.057,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2075,wd std w R-3/in [4.5in],Stud_Layers_Wd,0.058,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2076,wd std w R-3/in [5.0in],Stud_Layers_Wd,0.057,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2077,wd std w R-3/in [5.5in],Stud_Layers_Wd,0.058,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-3/inch Insulation (Fiberglass)
2078,wd std w R-4/in [0.5in],Stud_Layers_Wd,0.038,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2079,wd std w R-4/in [1.0in],Stud_Layers_Wd,0.042,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2080,wd std w R-4/in [1.5in],Stud_Layers_Wd,0.044,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2081,wd std w R-4/in [2.0in],Stud_Layers_Wd,0.045,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2082,wd std w R-4/in [2.5in],Stud_Layers_Wd,0.046,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2083,wd std w R-4/in [3.0in],Stud_Layers_Wd,0.046,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2084,wd std w R-4/in [3.5in],Stud_Layers_Wd,0.046,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2088,wd std w R-4/in[4.0in],Stud_Layers_Wd,0.047,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2085,wd std w R-4/in [4.5in],Stud_Layers_Wd,0.047,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2086,wd std w R-4/in [5.0in],Stud_Layers_Wd,0.047,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2087,wd std w R-4/in [5.5in],Stud_Layers_Wd,0.047,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-4/inch Insulation (Min. Wool)
2089,wd std w R-5/in [0.5in],Stud_Layers_Wd,0.03,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2090,wd std w R-5/in [1.0in],Stud_Layers_Wd,0.037,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2091,wd std w R-5/in [1.5in],Stud_Layers_Wd,0.04,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2092,wd std w R-5/in [2.0in],Stud_Layers_Wd,0.04,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2093,wd std w R-5/in [2.5in],Stud_Layers_Wd,0.041,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2094,wd std w R-5/in [3.0in],Stud_Layers_Wd,0.04,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2095,wd std w R-5/in [3.5in],Stud_Layers_Wd,0.041,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2096,wd std w R-5/in [4.0in],Stud_Layers_Wd,0.041,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2097,wd std w R-5/in [4.5in],Stud_Layers_Wd,0.041,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2098,wd std w R-5/in [5.0in],Stud_Layers_Wd,0.041,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2099,wd std w R-5/in [5.5in],Stud_Layers_Wd,0.041,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-5/inch Insulation (XPS)
2100,wd std w R-6/in [0.5in],Stud_Layers_Wd,0.03,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2101,wd std w R-6/in [1.0in],Stud_Layers_Wd,0.034,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2102,wd std w R-6/in [1.5in],Stud_Layers_Wd,0.035,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2103,wd std w R-6/in [2.0in],Stud_Layers_Wd,0.036,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2104,wd std w R-6/in [2.5in],Stud_Layers_Wd,0.036,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2105,wd std w R-6/in [3.0in],Stud_Layers_Wd,0.036,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2106,wd std w R-6/in [3.5in],Stud_Layers_Wd,0.037,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2107,wd std w R-6/in [4.0in],Stud_Layers_Wd,0.037,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2108,wd std w R-6/in [4.5in],Stud_Layers_Wd,0.037,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2109,wd std w R-6/in [5.0in],Stud_Layers_Wd,0.037,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
2110,wd std w R-6/in [5.5in],Stud_Layers_Wd,0.037,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,255,150",ASHRAE 90.1 Table A3.1.4,R-6/inch Insulation (Spray)
1919,CLT,Woods,0.12,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,128,64,0",,
1920,Hardwood,Woods,0.13,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,128,0",WUFI-Passive Database,
1921,OSB,Woods,0.13,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,247,210,125",,
1922,OSB 3 (oriented strand board),Woods,0.105,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,247,210,125",WUFI-Passive Database,
1923,Plywood (Typ),Woods,0.119,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,148,148,73",,
1924,Plywood (USA),Woods,0.119,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,148,148,73",WUFI-Passive Database,
1925,Softwood,Woods,0.09,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,128,0",WUFI-Passive Database,
1926,Stora Enso CLT,Woods,0.098,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,128,64,0",WUFI-Passive Database,
1927,"Wood, Coniferous (Softwood)",Woods,0.14,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,130,0",,
1928,"Wood, Deciduous (Hardwood)",Woods,0.159,0.9,0.0,0.0,Rough,0.0,0.0,0.0,"255,255,130,0",,
